resp_index,choicetask,race,choice,gender,age,hhsize,children,education,zipcode,employment,hhincome,gas_reliab,rent,used,budget,vehclass,homecharge,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5,reliab_fs,CR1,CR2,CR3,CR4,CR5,CR6,CR7,CR8,CR9,CR10,cr_fs,zip_region,treatment,survey_index,ev_price,ev_opcost,ev_range,ev_chargavail,icev_price,icev_opcost,icev_range,ev_av,icev_av
253,7,White,1,2,24,2,0,4,36695,2,6,5,0,1,40000,1,1,80,5,5,5,5,0.945444664537166,4,3,4,3,3,3,4,2,4,3,0.296081103628662,3,1,84,36000.0,10.0,400,75,36000.0,10.0,200,1,1
253,8,White,1,2,24,2,0,4,36695,2,6,5,0,1,40000,1,1,80,5,5,5,5,0.945444664537166,4,3,4,3,3,3,4,2,4,3,0.296081103628662,3,1,84,28000.0,5.0,400,25,40000.0,7.5,400,1,1
253,9,White,2,2,24,2,0,4,36695,2,6,5,0,1,40000,1,1,80,5,5,5,5,0.945444664537166,4,3,4,3,3,3,4,2,4,3,0.296081103628662,3,1,84,32000.0,15.0,200,25,32000.0,5.0,200,1,1
253,10,White,2,2,24,2,0,4,36695,2,6,5,0,1,40000,1,1,80,5,5,5,5,0.945444664537166,4,3,4,3,3,3,4,2,4,3,0.296081103628662,3,1,84,36000.0,10.0,400,100,32000.0,12.5,200,1,1
581,1,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,40000.0,15.0,200,100,50000.0,10.0,300,1,1
581,2,Hispanic or Latino,2,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,45000.0,10.0,200,75,40000.0,5.0,300,1,1
581,3,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,45000.0,10.0,200,75,40000.0,10.0,400,1,1
581,4,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,45000.0,15.0,300,100,50000.0,5.0,400,1,1
581,5,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,50000.0,7.5,300,75,40000.0,15.0,400,1,1
581,6,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,50000.0,10.0,300,10,40000.0,12.5,200,1,1
581,7,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,35000.0,15.0,300,100,45000.0,7.5,200,1,1
581,8,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,50000.0,12.5,200,100,50000.0,10.0,400,1,1
581,9,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,35000.0,7.5,200,100,45000.0,10.0,300,1,1
581,10,Hispanic or Latino,1,2,57,1,0,4,91765,2,7,5,1,0,50000,1,1,15,4,4,4,4,-0.0422556707315716,4,4,4,5,3,3,4,2,4,4,0.674068983237572,9,2,193,45000.0,15.0,400,50,40000.0,12.5,400,1,1
1785,1,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,7200.0,7.5,400,10,8000.0,7.5,400,1,1
1785,2,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,5600.0,15.0,400,25,8000.0,12.5,300,1,1
1785,3,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,5600.0,15.0,300,100,5600.0,7.5,300,1,1
1785,4,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,7200.0,10.0,400,10,6400.0,10.0,200,1,1
1785,5,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,8000.0,12.5,400,25,7200.0,5.0,300,1,1
1785,6,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,5600.0,12.5,200,50,7200.0,7.5,400,1,1
1785,7,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,5600.0,5.0,200,75,8000.0,12.5,300,1,1
1785,8,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,8000.0,5.0,400,100,6400.0,12.5,200,1,1
1785,9,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,5600.0,5.0,300,50,6400.0,15.0,200,1,1
1785,10,Black or African American,2,2,29,3,1,8,77099,6,12,6,1,1,8000,1,0,0,1,1,1,1,-1.93986326809604,5,1,5,1,5,5,1,5,5,2,0.715349781541825,7,0,595,6400.0,7.5,200,50,7200.0,15.0,400,1,1
741,1,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,14000.0,12.5,400,10,14000.0,10.0,300,1,1
741,2,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,14000.0,10.0,300,100,16000.0,7.5,400,1,1
741,3,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,16000.0,12.5,300,75,18000.0,7.5,400,1,1
741,4,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,14000.0,15.0,300,100,14000.0,12.5,300,1,1
741,5,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,20000.0,5.0,200,50,14000.0,15.0,200,1,1
741,6,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,20000.0,7.5,300,75,18000.0,5.0,300,1,1
741,7,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,20000.0,7.5,200,25,16000.0,5.0,300,1,1
741,8,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,20000.0,15.0,400,75,18000.0,7.5,300,1,1
741,9,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,20000.0,12.5,400,50,16000.0,5.0,400,1,1
741,10,"White,American Indian or Alaska Native",2,2,63,1,0,1,43202,3,3,4,1,1,20000,1,0,19,2,2,2,2,-1.22445569276241,2,2,2,3,3,2,3,2,2,2,-0.965640247727539,4,0,247,18000.0,5.0,200,50,18000.0,5.0,300,1,1
169,1,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,12000.0,15.0,400,25,15000.0,7.5,200,1,1
169,2,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,13500.0,7.5,300,75,10500.0,12.5,200,1,1
169,3,Black or African American,2,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,12000.0,7.5,400,50,13500.0,15.0,300,1,1
169,4,Black or African American,2,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,12000.0,5.0,200,25,15000.0,10.0,400,1,1
169,5,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,12000.0,10.0,200,100,15000.0,12.5,300,1,1
169,6,Black or African American,2,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,13500.0,5.0,200,25,15000.0,5.0,300,1,1
169,7,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,13500.0,12.5,300,50,13500.0,15.0,400,1,1
169,8,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,15000.0,10.0,200,50,10500.0,12.5,200,1,1
169,9,Black or African American,1,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,10500.0,15.0,400,100,10500.0,12.5,200,1,1
169,10,Black or African American,2,2,30,3,0,8,48034,2,7,5,1,1,15000,1,1,47,3,3,2,3,-0.645678531521553,4,3,4,5,4,2,2,3,2,4,0.23053116054768,4,1,56,10500.0,10.0,300,10,15000.0,7.5,400,1,1
749,1,"White,Hispanic or Latino",1,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,22500.0,5.0,300,100,20000.0,12.5,400,1,1
749,2,"White,Hispanic or Latino",2,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,20000.0,12.5,300,25,20000.0,10.0,300,1,1
749,3,"White,Hispanic or Latino",2,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,22500.0,5.0,200,10,25000.0,7.5,300,1,1
749,4,"White,Hispanic or Latino",2,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,17500.0,12.5,400,10,25000.0,12.5,200,1,1
749,5,"White,Hispanic or Latino",2,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,25000.0,12.5,300,25,25000.0,5.0,400,1,1
749,6,"White,Hispanic or Latino",1,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,20000.0,15.0,200,50,22500.0,10.0,200,1,1
749,7,"White,Hispanic or Latino",1,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,20000.0,5.0,300,100,17500.0,12.5,200,1,1
749,8,"White,Hispanic or Latino",1,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,25000.0,10.0,400,50,25000.0,12.5,300,1,1
749,9,"White,Hispanic or Latino",1,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,17500.0,12.5,400,50,22500.0,5.0,200,1,1
749,10,"White,Hispanic or Latino",2,2,33,7,5,8,33756,4,6,5,1,0,25000,1,0,92,5,5,5,5,1.01647755843328,5,5,4,4,4,4,4,4,4,4,1.20601139354879,3,2,249,20000.0,12.5,300,25,20000.0,10.0,400,1,1
504,1,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,25000.0,12.5,400,10,20000.0,7.5,400,1,1
504,2,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,17500.0,15.0,300,75,20000.0,10.0,400,1,1
504,3,Black or African American,2,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,25000.0,15.0,200,100,20000.0,5.0,300,1,1
504,4,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,17500.0,15.0,200,10,25000.0,7.5,300,1,1
504,5,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,17500.0,7.5,200,75,25000.0,5.0,400,1,1
504,6,Black or African American,2,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,20000.0,15.0,200,50,25000.0,12.5,400,1,1
504,7,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,20000.0,15.0,300,75,25000.0,10.0,300,1,1
504,8,Black or African American,2,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,25000.0,10.0,300,10,22500.0,7.5,200,1,1
504,9,Black or African American,2,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,20000.0,12.5,400,50,25000.0,12.5,400,1,1
504,10,Black or African American,1,1,58,3,0,4,73701,2,4,5,1,1,25000,3,1,50,4,5,3,6,0.352458762998346,5,3,4,4,2,3,2,2,4,4,0.229185261117372,7,0,168,25000.0,10.0,200,100,22500.0,10.0,400,1,1
295,1,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,13500.0,15.0,400,100,12000.0,5.0,400,1,1
295,2,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,13500.0,12.5,400,75,10500.0,15.0,300,1,1
295,3,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,12000.0,5.0,300,25,10500.0,12.5,400,1,1
295,4,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,10500.0,7.5,300,10,10500.0,15.0,400,1,1
295,5,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,15000.0,10.0,300,10,10500.0,7.5,200,1,1
295,6,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,10500.0,5.0,200,25,15000.0,10.0,300,1,1
295,7,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,10500.0,10.0,400,10,10500.0,15.0,400,1,1
295,8,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,12000.0,12.5,400,75,12000.0,7.5,300,1,1
295,9,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,12000.0,7.5,300,25,10500.0,12.5,300,1,1
295,10,White,2,1,22,3,0,8,65401,2,4,5,1,1,15000,1,0,30,1,2,2,2,-1.29689013408034,3,4,4,5,2,2,4,1,3,3,0.0973900258266995,6,1,98,13500.0,15.0,400,10,13500.0,10.0,400,1,1
718,1,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,27000.0,10.0,300,75,24000.0,10.0,300,1,1
718,2,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,30000.0,5.0,300,25,24000.0,15.0,400,1,1
718,3,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,21000.0,10.0,400,50,27000.0,12.5,200,1,1
718,4,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,27000.0,7.5,200,100,27000.0,15.0,400,1,1
718,5,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,21000.0,12.5,300,10,27000.0,5.0,300,1,1
718,6,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,24000.0,15.0,300,75,27000.0,7.5,200,1,1
718,7,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,21000.0,10.0,300,50,21000.0,10.0,200,1,1
718,8,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,21000.0,15.0,400,10,21000.0,5.0,200,1,1
718,9,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,21000.0,12.5,300,50,27000.0,5.0,400,1,1
718,10,White,2,2,20,3,0,8,78006,3,7,5,0,0,30000,1,1,52,4,4,4,4,0.176762418781454,4,3,4,4,4,3,4,4,3,3,0.691378674983829,7,1,239,24000.0,10.0,300,75,30000.0,12.5,300,1,1
190,1,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,52000.0,15.0,200,100,65000.0,5.0,200,1,1
190,2,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,65000.0,15.0,300,100,58500.0,7.5,200,1,1
190,3,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,52000.0,5.0,300,10,45500.0,7.5,300,1,1
190,4,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,58500.0,12.5,400,100,45500.0,10.0,200,1,1
190,5,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,65000.0,15.0,400,50,65000.0,15.0,300,1,1
190,6,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,52000.0,5.0,400,75,58500.0,15.0,300,1,1
190,7,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,45500.0,12.5,200,50,65000.0,10.0,300,1,1
190,8,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,45500.0,7.5,200,10,52000.0,15.0,400,1,1
190,9,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,58500.0,12.5,300,100,45500.0,10.0,300,1,1
190,10,White,2,1,27,2,0,2,1826,2,8,5,0,0,65000,3,1,12,2,2,2,2,-1.26589154753515,3,2,3,4,3,3,4,2,3,2,-0.144009353826369,0,1,63,45500.0,12.5,200,25,58500.0,10.0,400,1,1
212,1,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,10500.0,10.0,200,75,12000.0,15.0,400,1,1
212,2,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,15000.0,5.0,400,100,13500.0,5.0,300,1,1
212,3,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,10500.0,15.0,300,100,13500.0,5.0,400,1,1
212,4,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,10500.0,12.5,400,50,13500.0,5.0,300,1,1
212,5,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,10500.0,12.5,300,75,15000.0,12.5,400,1,1
212,6,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,10500.0,12.5,300,100,15000.0,12.5,200,1,1
212,7,White,2,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,12000.0,15.0,200,25,13500.0,15.0,400,1,1
212,8,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,12000.0,10.0,300,100,12000.0,15.0,400,1,1
212,9,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,12000.0,10.0,300,100,10500.0,15.0,400,1,1
212,10,White,1,2,76,2,0,8,33771,7,5,2,1,1,15000,1,0,85,6,5,5,5,1.11258963104992,2,1,1,5,4,3,1,1,1,2,-1.37994556361922,3,2,70,15000.0,7.5,200,25,15000.0,12.5,400,1,1
398,1,Asian,2,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,20000.0,10.0,200,50,17500.0,10.0,400,1,1
398,2,Asian,1,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,20000.0,7.5,400,75,17500.0,10.0,300,1,1
398,3,Asian,2,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,25000.0,15.0,300,10,22500.0,7.5,300,1,1
398,4,Asian,1,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,22500.0,5.0,200,25,22500.0,12.5,400,1,1
398,5,Asian,2,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,22500.0,10.0,200,75,17500.0,7.5,300,1,1
398,6,Asian,2,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,17500.0,12.5,400,25,20000.0,5.0,400,1,1
398,7,Asian,2,2,42,2,0,1,75082,2,9,4,0,0,25000,1,1,95,6,6,5,4,1.24336066481615,3,3,3,3,3,3,3,3,4,2,-0.0233300249884213,7,2,132,22500.0,15.0,400,10,20000.0,7.5,200,1,1
